,날짜,호선명,역명,승차총승객수,하차총승객수,등록일자
53796,20200922,공항철도 1호선,계양,8849,8050,20200925
53797,20200922,공항철도 1호선,검암,6897,6753,20200925
53798,20200922,공항철도 1호선,청라국제도시,6049,5645,20200925
53799,20200922,공항철도 1호선,운서,5528,5381,20200925
53800,20200922,공항철도 1호선,공항화물청사,2198,2487,20200925
53801,20200922,공항철도 1호선,인천공항1터미널,3130,3223,20200925
53802,20200922,공항철도 1호선,인천공항2터미널,1711,1597,20200925
53803,20200922,공항철도 1호선,영종,2581,2656,20200925
53804,20200922,과천선,선바위,8467,7386,20200925
53805,20200922,과천선,경마공원,1061,1047,20200925
53806,20200922,과천선,대공원,2328,2442,20200925
53807,20200922,과천선,과천,4681,4247,20200925
53808,20200922,과천선,정부과천청사,8658,8585,20200925
53809,20200922,과천선,인덕원,22393,22908,20200925
53810,20200922,과천선,평촌,16979,16730,20200925
53811,20200922,과천선,범계,23061,22620,20200925
53812,20200922,분당선,선릉,12704,19196,20200925
53813,20200922,분당선,한티,12568,13609,20200925
53814,20200922,분당선,도곡,6142,6243,20200925
53815,20200922,분당선,구룡,1786,1764,20200925
53816,20200922,분당선,개포동,3057,3221,20200925
53817,20200922,분당선,대모산입구,3337,3040,20200925
53818,20200922,분당선,수서,11777,12026,20200925
53819,20200922,분당선,수원,7346,5628,20200925
53820,20200922,분당선,서울숲,8774,8919,20200925
53821,20200922,분당선,압구정로데오,15678,17820,20200925
53822,20200922,분당선,강남구청,8887,10279,20200925
53823,20200922,분당선,선정릉,7738,8318,20200925
53824,20200922,분당선,가천대,6509,7364,20200925
53825,20200922,분당선,태평,12460,12131,20200925
53826,20200922,분당선,모란,18221,18202,20200925
53827,20200922,분당선,야탑,23286,24292,20200925
53828,20200922,분당선,서현,21616,22066,20200925
53829,20200922,분당선,수내,11614,11844,20200925
53830,20200922,분당선,정자,14868,15854,20200925
53831,20200922,분당선,미금,14155,15472,20200925
53832,20200922,분당선,오리,11006,9257,20200925
53833,20200922,분당선,이매,5175,4760,20200925
53834,20200922,분당선,보정,2314,2014,20200925
53835,20200922,분당선,죽전,12125,13336,20200925
53836,20200922,분당선,구성,4517,4701,20200925
53837,20200922,분당선,신갈,4193,4112,20200925
53838,20200922,분당선,기흥,8651,8111,20200925
53839,20200922,분당선,상갈,4933,4640,20200925
53840,20200922,분당선,청명,3898,3703,20200925
53841,20200922,분당선,영통,6963,7312,20200925
53842,20200922,분당선,망포,12171,11607,20200925
53843,20200922,분당선,매탄권선,4236,4074,20200925
53844,20200922,분당선,수원시청,10760,11612,20200925
53845,20200922,분당선,매교,2582,2585,20200925
53846,20200922,수인선,고색,2254,2211,20200925
53847,20200922,수인선,오목천,1865,1842,20200925
53848,20200922,수인선,어천,410,372,20200925
53849,20200922,수인선,야목,187,177,20200925
53850,20200922,수인선,사리,2781,2786,20200925
53851,20200922,수인선,달월,69,55,20200925
53852,20200922,수인선,월곶,2425,2291,20200925
53853,20200922,수인선,소래포구,5589,5474,20200925
53854,20200922,수인선,인천논현,5078,5389,20200925
53855,20200922,수인선,호구포,3360,3421,20200925
53856,20200922,수인선,남동인더스파크,2288,2457,20200925
53857,20200922,수인선,원인재,4103,4279,20200925
53858,20200922,수인선,연수,4051,4093,20200925
53859,20200922,수인선,송도,2451,2182,20200925
53860,20200922,수인선,인하대,5201,4768,20200925
53861,20200922,수인선,숭의,3707,3540,20200925
53862,20200922,수인선,신포,1661,1708,20200925
53863,20200922,수인선,인천,950,1639,20200925
53864,20200922,안산선,산본,14775,15934,20200925
53865,20200922,안산선,대야미,4808,4346,20200925
53866,20200922,안산선,반월,4300,4082,20200925
53867,20200922,안산선,상록수,15804,15507,20200925
53868,20200922,안산선,한대앞,7906,8020,20200925
53869,20200922,안산선,중앙,14847,15736,20200925
53870,20200922,안산선,고잔,8049,7714,20200925
53871,20200922,안산선,초지,4145,4266,20200925
53872,20200922,안산선,안산,11100,10007,20200925
53873,20200922,안산선,신길온천,1605,1445,20200925
53874,20200922,안산선,정왕,8830,9403,20200925
53875,20200922,안산선,오이도,8020,7694,20200925
53876,20200922,안산선,수리산,4087,3289,20200925
53877,20200922,우이신설선,북한산우이,2431,2265,20200925
53878,20200922,우이신설선,솔밭공원,2304,2265,20200925
53879,20200922,우이신설선,4.19민주묘지,2617,2602,20200925
53880,20200922,우이신설선,가오리,3824,3757,20200925
53881,20200922,우이신설선,화계,3210,2991,20200925
53882,20200922,우이신설선,삼양,1932,2064,20200925
53883,20200922,우이신설선,삼양사거리,2317,2397,20200925
53884,20200922,우이신설선,솔샘,5307,5025,20200925
53885,20200922,우이신설선,북한산보국문,5391,5164,20200925
53886,20200922,우이신설선,정릉,4106,3896,20200925
53887,20200922,우이신설선,성신여대입구(돈암),2829,3044,20200925
53888,20200922,우이신설선,보문,1389,1393,20200925
53889,20200922,우이신설선,신설동,2122,2083,20200925
53890,20200922,일산선,원흥,8735,8389,20200925
53891,20200922,일산선,삼송,16911,16398,20200925
53892,20200922,일산선,원당,10553,10046,20200925
53893,20200922,일산선,화정,15598,16128,20200925
53894,20200922,일산선,대곡,1768,1368,20200925
53895,20200922,일산선,백석,9415,9534,20200925
53896,20200922,일산선,마두,7041,7372,20200925
53897,20200922,일산선,정발산,6411,6601,20200925
53898,20200922,일산선,주엽,8173,8221,20200925
53899,20200922,일산선,대화,12397,9617,20200925
53900,20200922,장항선,봉명,1093,1051,20200925
53901,20200922,장항선,쌍용(나사렛대),1883,1748,20200925
53902,20200922,장항선,아산,2124,1980,20200925
53903,20200922,장항선,배방,795,784,20200925
53904,20200922,장항선,온양온천,2764,2771,20200925
53905,20200922,장항선,신창(순천향대),1282,1336,20200925
53906,20200922,중앙선,회기,21577,20775,20200925
53907,20200922,중앙선,중랑,5257,4943,20200925
53908,20200922,중앙선,상봉(시외버스터미널),5652,5398,20200925
53909,20200922,중앙선,망우,7267,7020,20200925
53910,20200922,중앙선,양원,1683,1793,20200925
53911,20200922,중앙선,구리,12622,12682,20200925
53912,20200922,중앙선,도농,9549,8612,20200925
53913,20200922,중앙선,양정,859,764,20200925
53914,20200922,중앙선,덕소,5451,5424,20200925
53915,20200922,중앙선,도심,2385,1874,20200925
53916,20200922,중앙선,팔당,945,909,20200925
53917,20200922,중앙선,운길산,841,792,20200925
53918,20200922,중앙선,양수,1802,1841,20200925
53919,20200922,중앙선,신원,290,240,20200925
53920,20200922,중앙선,국수,720,691,20200925
53921,20200922,중앙선,아신,559,499,20200925
53922,20200922,중앙선,오빈,265,255,20200925
53923,20200922,중앙선,양평,2326,2337,20200925
53924,20200922,중앙선,원덕,352,348,20200925
53925,20200922,중앙선,용문,1768,1743,20200925
53926,20200922,중앙선,지평,68,45,20200925
53927,20200923,1호선,서울역,36573,35063,20200926
53928,20200923,1호선,동묘앞,8009,8344,20200926
53929,20200923,1호선,시청,19717,20011,20200926
53930,20200923,1호선,종각,32677,32142,20200926
53931,20200923,1호선,종로3가,22865,20693,20200926
53932,20200923,1호선,종로5가,21360,21338,20200926
53933,20200923,1호선,동대문,10804,10565,20200926
53934,20200923,1호선,신설동,13697,13582,20200926
53935,20200923,1호선,제기동,18880,19688,20200926
53936,20200923,1호선,청량리(서울시립대입구),20921,21082,20200926
53937,20200923,2호선,시청,22295,22011,20200926
53938,20200923,2호선,을지로입구,36043,36994,20200926
53939,20200923,2호선,을지로3가,19574,19484,20200926
53940,20200923,2호선,을지로4가,12747,12547,20200926
53941,20200923,2호선,동대문역사문화공원(DDP),11176,12518,20200926
53942,20200923,2호선,신당,13338,13594,20200926
53943,20200923,2호선,상왕십리,13186,12800,20200926
53944,20200923,2호선,왕십리(성동구청),15253,12368,20200926
53945,20200923,2호선,한양대,7477,8196,20200926
53946,20200923,2호선,뚝섬,19364,21029,20200926
53947,20200923,2호선,성수,31925,35152,20200926
53948,20200923,2호선,건대입구,30329,32995,20200926
53949,20200923,2호선,구의(광진구청),22325,21818,20200926
53950,20200923,2호선,강변(동서울터미널),27869,27127,20200926
53951,20200923,2호선,잠실나루,13979,13536,20200926
53952,20200923,2호선,잠실(송파구청),57398,57396,20200926
53953,20200923,2호선,잠실새내,18106,18442,20200926
53954,20200923,2호선,종합운동장,6529,7082,20200926
53955,20200923,2호선,삼성(무역센터),47506,48461,20200926
53956,20200923,2호선,선릉,53763,47995,20200926
53957,20200923,2호선,역삼,46816,52025,20200926
53958,20200923,2호선,강남,74961,75196,20200926
53959,20200923,2호선,교대(법원.검찰청),32850,37398,20200926
53960,20200923,2호선,서초,20664,20613,20200926
53961,20200923,2호선,방배,17232,17569,20200926
53962,20200923,2호선,사당,34115,37768,20200926
53963,20200923,2호선,낙성대(강감찬),26271,25276,20200926
53964,20200923,2호선,서울대입구(관악구청),44743,43506,20200926
53965,20200923,2호선,봉천,23678,21652,20200926
53966,20200923,2호선,신림,60033,57922,20200926
53967,20200923,2호선,신대방,25542,24341,20200926
53968,20200923,2호선,구로디지털단지,59102,59483,20200926
53969,20200923,2호선,대림(구로구청),23959,24454,20200926
53970,20200923,2호선,신도림,46483,45111,20200926
53971,20200923,2호선,문래,19908,20412,20200926
53972,20200923,2호선,영등포구청,22363,22733,20200926
53973,20200923,2호선,당산,18564,21646,20200926
53974,20200923,2호선,합정,27951,29383,20200926
53975,20200923,2호선,홍대입구,42545,45311,20200926
53976,20200923,2호선,신촌,28268,29806,20200926
53977,20200923,2호선,이대,11397,11898,20200926
53978,20200923,2호선,아현,9899,9463,20200926
53979,20200923,2호선,충정로(경기대입구),10095,10572,20200926
53980,20200923,2호선,용답,2429,2414,20200926
53981,20200923,2호선,신답,1448,1642,20200926
53982,20200923,2호선,신설동,2941,2949,20200926
53983,20200923,2호선,도림천,1259,1318,20200926
53984,20200923,2호선,양천구청,6309,6684,20200926
53985,20200923,2호선,신정네거리,9253,9537,20200926
53986,20200923,2호선,용두(동대문구청),2389,2531,20200926
53987,20200923,3호선,지축,3199,3151,20200926
53988,20200923,3호선,구파발,19944,18731,20200926
53989,20200923,3호선,연신내,36090,33888,20200926
53990,20200923,3호선,불광,15907,17061,20200926
53991,20200923,3호선,녹번,14450,12848,20200926
53992,20200923,3호선,홍제,16752,16019,20200926
53993,20200923,3호선,무악재,3789,3769,20200926
53994,20200923,3호선,독립문,6805,7045,20200926
53995,20200923,3호선,경복궁(정부서울청사),17183,16747,20200926
53996,20200923,3호선,안국,17561,18344,20200926
53997,20200923,3호선,종로3가,9200,10776,20200926
53998,20200923,3호선,을지로3가,9757,10317,20200926
53999,20200923,3호선,충무로,2,0,20200926
54000,20200923,3호선,동대입구,6890,7361,20200926
54001,20200923,3호선,약수,12732,12526,20200926
54002,20200923,3호선,금호,7716,7223,20200926
54003,20200923,3호선,옥수,8683,9031,20200926
54004,20200923,3호선,압구정,29712,31968,20200926
54005,20200923,3호선,신사,27002,29275,20200926
54006,20200923,3호선,잠원,5116,5042,20200926
54007,20200923,3호선,고속터미널,33092,32242,20200926
54008,20200923,3호선,교대(법원.검찰청),13826,9112,20200926
54009,20200923,3호선,남부터미널(예술의전당),26227,27109,20200926
54010,20200923,3호선,양재(서초구청),36804,39887,20200926
54011,20200923,3호선,매봉,11452,10939,20200926
54012,20200923,3호선,도곡,5126,5191,20200926
54013,20200923,3호선,대치,9797,9769,20200926
54014,20200923,3호선,학여울,1651,1666,20200926
54015,20200923,3호선,대청,9454,8659,20200926
54016,20200923,3호선,일원,9242,9126,20200926
54017,20200923,3호선,수서,15136,15250,20200926
54018,20200923,3호선,가락시장,9064,8829,20200926
54019,20200923,3호선,경찰병원,7320,7226,20200926
54020,20200923,3호선,오금,6123,5361,20200926
54021,20200923,4호선,수유(강북구청),32266,32310,20200926
54022,20200923,4호선,미아(서울사이버대학),14893,14304,20200926
54023,20200923,4호선,미아사거리,26837,26060,20200926
54024,20200923,4호선,길음,19411,18691,20200926
54025,20200923,4호선,성신여대입구(돈암),18354,17737,20200926
54026,20200923,4호선,한성대입구(삼선교),13179,13131,20200926
54027,20200923,4호선,혜화,30083,30441,20200926
54028,20200923,4호선,동대문,19675,20066,20200926
54029,20200923,4호선,동대문역사문화공원(DDP),13729,12910,20200926
54030,20200923,4호선,충무로,25642,26630,20200926
54031,20200923,4호선,명동,16198,16935,20200926
54032,20200923,4호선,회현(남대문시장),21591,22716,20200926
54033,20200923,4호선,서울역,10511,13554,20200926
54034,20200923,4호선,숙대입구(갈월),12718,12551,20200926
54035,20200923,4호선,삼각지,4441,4879,20200926
54036,20200923,4호선,신용산,14111,14874,20200926
54037,20200923,4호선,이촌(국립중앙박물관),6427,7344,20200926
54038,20200923,4호선,동작(현충원),2550,2654,20200926
54039,20200923,4호선,총신대입구(이수),18310,20011,20200926
54040,20200923,4호선,사당,22502,19285,20200926
54041,20200923,4호선,남태령,1118,973,20200926
54042,20200923,4호선,당고개,12191,11104,20200926
54043,20200923,4호선,상계,18690,17053,20200926
54044,20200923,4호선,노원,17570,19847,20200926
54045,20200923,4호선,창동,25280,26712,20200926
54046,20200923,4호선,쌍문,28615,25903,20200926
54047,20200923,5호선,방화,6493,6142,20200926
54048,20200923,5호선,개화산,4960,4693,20200926
54049,20200923,5호선,김포공항,5602,5483,20200926
54050,20200923,5호선,송정,6445,6013,20200926
54051,20200923,5호선,마곡,8411,8146,20200926
54052,20200923,5호선,발산,18156,18712,20200926
54053,20200923,5호선,우장산,13691,13468,20200926
54054,20200923,5호선,화곡,26977,24964,20200926
54055,20200923,5호선,까치산,28117,26535,20200926
54056,20200923,5호선,신정(은행정),13728,10741,20200926
54057,20200923,5호선,목동,16454,17991,20200926
54058,20200923,5호선,오목교(목동운동장앞),20563,22355,20200926
54059,20200923,5호선,양평,7054,7006,20200926
54060,20200923,5호선,영등포구청,3999,4119,20200926
54061,20200923,5호선,영등포시장,8481,8759,20200926
54062,20200923,5호선,신길,3626,3830,20200926
54063,20200923,5호선,여의도,24337,26003,20200926
54064,20200923,5호선,여의나루,7238,7356,20200926
54065,20200923,5호선,마포,13639,14213,20200926
54066,20200923,5호선,공덕,13451,14483,20200926
54067,20200923,5호선,애오개,6727,6685,20200926
54068,20200923,5호선,충정로(경기대입구),4655,4737,20200926
54069,20200923,5호선,서대문,16865,17112,20200926
54070,20200923,5호선,광화문(세종문화회관),28094,29646,20200926
54071,20200923,5호선,종로3가,10715,10595,20200926
54072,20200923,5호선,을지로4가,5754,5979,20200926
54073,20200923,5호선,동대문역사문화공원(DDP),2742,3237,20200926
54074,20200923,5호선,청구,3984,3761,20200926
54075,20200923,5호선,신금호,5998,6085,20200926
54076,20200923,5호선,행당,7828,6993,20200926
54077,20200923,5호선,왕십리(성동구청),4231,4519,20200926
54078,20200923,5호선,마장,5602,5316,20200926
54079,20200923,5호선,답십리,15300,14090,20200926
54080,20200923,5호선,장한평,17328,17068,20200926
54081,20200923,5호선,군자(능동),10390,11255,20200926
54082,20200923,5호선,아차산(어린이대공원후문),13665,13292,20200926
54083,20200923,5호선,광나루(장신대),12264,11071,20200926
54084,20200923,5호선,천호(풍납토성),16665,17028,20200926
54085,20200923,5호선,강동,18257,16864,20200926
54086,20200923,5호선,길동,7127,7429,20200926
54087,20200923,5호선,굽은다리(강동구민회관앞),8639,8171,20200926
54088,20200923,5호선,명일,7991,8235,20200926
54089,20200923,5호선,고덕,8386,8240,20200926
54090,20200923,5호선,상일동,15091,13162,20200926
54091,20200923,5호선,둔촌동,7759,7806,20200926
54092,20200923,5호선,올림픽공원(한국체대),4055,3519,20200926
54093,20200923,5호선,방이,6393,6621,20200926
54094,20200923,5호선,오금,3625,3640,20200926
54095,20200923,5호선,개롱,6098,6205,20200926
54096,20200923,5호선,거여,7597,7171,20200926
54097,20200923,5호선,마천,5515,5450,20200926
54098,20200923,5호선,미사,10813,10694,20200926
54099,20200923,5호선,하남풍산,3958,3922,20200926
54100,20200923,6호선,응암,17046,16439,20200926
54101,20200923,6호선,역촌,3583,4135,20200926
54102,20200923,6호선,불광,4342,4532,20200926
54103,20200923,6호선,독바위,2739,2903,20200926
54104,20200923,6호선,연신내,1,0,20200926
54105,20200923,6호선,구산,6952,5328,20200926
54106,20200923,6호선,새절(신사),12364,11471,20200926
54107,20200923,6호선,증산(명지대앞),9586,9348,20200926
54108,20200923,6호선,디지털미디어시티,13292,14488,20200926
54109,20200923,6호선,월드컵경기장(성산),4757,4950,20200926
54110,20200923,6호선,마포구청,13357,11907,20200926
54111,20200923,6호선,망원,13128,14204,20200926
54112,20200923,6호선,합정,11574,11631,20200926
54113,20200923,6호선,상수,6894,7682,20200926
54114,20200923,6호선,광흥창(서강),8434,8088,20200926
54115,20200923,6호선,대흥(서강대앞),7582,7904,20200926
54116,20200923,6호선,공덕,17852,17322,20200926
54117,20200923,6호선,효창공원앞,6857,6124,20200926
54118,20200923,6호선,삼각지,5198,4448,20200926
54119,20200923,6호선,녹사평(용산구청),4412,4289,20200926
54120,20200923,6호선,이태원,8167,8337,20200926
54121,20200923,6호선,한강진,6845,8008,20200926
54122,20200923,6호선,버티고개,2194,2144,20200926
54123,20200923,6호선,약수,3532,3424,20200926
54124,20200923,6호선,청구,3625,3845,20200926
54125,20200923,6호선,신당,7604,8276,20200926
54126,20200923,6호선,동묘앞,7349,7586,20200926
54127,20200923,6호선,창신,3543,2892,20200926
54128,20200923,6호선,보문,6869,6399,20200926
54129,20200923,6호선,안암(고대병원앞),9332,9493,20200926
54130,20200923,6호선,고려대(종암),7545,7301,20200926
54131,20200923,6호선,월곡(동덕여대),10674,10388,20200926
54132,20200923,6호선,상월곡(한국과학기술연구원),6019,5240,20200926
54133,20200923,6호선,돌곶이,8370,7724,20200926
54134,20200923,6호선,석계,11978,12361,20200926
54135,20200923,6호선,태릉입구,5104,5614,20200926
54136,20200923,6호선,화랑대(서울여대입구),11142,8627,20200926
54137,20200923,6호선,봉화산(서울의료원),8840,7926,20200926
54138,20200923,7호선,장암,2349,911,20200926
54139,20200923,7호선,도봉산,9049,10317,20200926
54140,20200923,7호선,수락산,11971,11883,20200926
54141,20200923,7호선,마들,11591,10963,20200926
54142,20200923,7호선,노원,17890,19000,20200926
54143,20200923,7호선,중계,13664,12394,20200926
54144,20200923,7호선,하계,16814,15970,20200926
54145,20200923,7호선,공릉(서울과학기술대),11216,11080,20200926
54146,20200923,7호선,태릉입구,7650,7179,20200926
54147,20200923,7호선,먹골,9518,9148,20200926
54148,20200923,7호선,중화,10520,10277,20200926
54149,20200923,7호선,상봉(시외버스터미널),16139,15204,20200926
54150,20200923,7호선,면목,14998,14497,20200926
54151,20200923,7호선,사가정,15924,15680,20200926
54152,20200923,7호선,용마산(용마폭포공원),5788,5540,20200926
54153,20200923,7호선,중곡,9569,8841,20200926
54154,20200923,7호선,군자(능동),13765,10815,20200926
54155,20200923,7호선,어린이대공원(세종대),10727,10670,20200926
54156,20200923,7호선,건대입구,11118,11649,20200926
54157,20200923,7호선,뚝섬유원지,7504,7404,20200926
54158,20200923,7호선,청담,18995,21114,20200926
54159,20200923,7호선,강남구청,15400,17167,20200926
54160,20200923,7호선,학동,23729,25398,20200926
54161,20200923,7호선,논현,19505,21319,20200926
54162,20200923,7호선,반포,5803,5597,20200926
54163,20200923,7호선,고속터미널,13121,11680,20200926
54164,20200923,7호선,내방,14072,14416,20200926
54165,20200923,7호선,이수,14812,14448,20200926
54166,20200923,7호선,남성,10943,10108,20200926
54167,20200923,7호선,숭실대입구(살피재),11665,11744,20200926
54168,20200923,7호선,상도,10065,9634,20200926
54169,20200923,7호선,장승배기,9314,9028,20200926
54170,20200923,7호선,신대방삼거리,15771,15297,20200926
54171,20200923,7호선,보라매,9293,9363,20200926
54172,20200923,7호선,신풍,10807,10169,20200926
54173,20200923,7호선,대림(구로구청),7442,7436,20200926
54174,20200923,7호선,남구로,15697,16783,20200926
54175,20200923,7호선,가산디지털단지,44486,44867,20200926
54176,20200923,7호선,철산,20828,21207,20200926
54177,20200923,7호선,광명사거리,22499,22127,20200926
54178,20200923,7호선,천왕,10377,9762,20200926
54179,20200923,7호선,온수(성공회대입구),10705,9744,20200926
54180,20200923,7호선,까치울,7328,7068,20200926
54181,20200923,7호선,부천종합운동장,4299,3746,20200926
54182,20200923,7호선,춘의,9501,9294,20200926
54183,20200923,7호선,신중동,13480,13380,20200926
54184,20200923,7호선,부천시청,12082,12098,20200926
54185,20200923,7호선,상동,11860,12162,20200926
54186,20200923,7호선,삼산체육관,4508,4080,20200926
54187,20200923,7호선,굴포천,8109,8631,20200926
54188,20200923,7호선,부평구청,11218,9067,20200926
54189,20200923,8호선,암사,17954,15778,20200926
54190,20200923,8호선,천호(풍납토성),14547,16357,20200926
54191,20200923,8호선,강동구청,9904,10298,20200926
54192,20200923,8호선,몽촌토성(평화의문),5140,5334,20200926
54193,20200923,8호선,잠실(송파구청),12061,13788,20200926
54194,20200923,8호선,석촌,7001,7991,20200926
54195,20200923,8호선,송파,7764,7761,20200926
54196,20200923,8호선,가락시장,7991,9029,20200926
54197,20200923,8호선,문정,20653,21795,20200926
54198,20200923,8호선,장지,16474,15896,20200926
54199,20200923,8호선,복정,9971,8450,20200926
54200,20200923,8호선,산성,6567,6432,20200926
54201,20200923,8호선,남한산성입구(성남법원.검찰청),12993,11760,20200926
54202,20200923,8호선,단대오거리,9396,9115,20200926
54203,20200923,8호선,신흥,3979,4265,20200926
54204,20200923,8호선,수진,4760,4404,20200926
54205,20200923,8호선,모란,3979,3086,20200926
54206,20200923,9호선,개화,2484,1817,20200926
54207,20200923,9호선,김포공항,6234,8621,20200926
54208,20200923,9호선,공항시장,2589,2840,20200926
54209,20200923,9호선,신방화,6440,6140,20200926
54210,20200923,9호선,마곡나루(서울식물원),9877,9874,20200926
54211,20200923,9호선,양천향교,8737,9003,20200926
54212,20200923,9호선,가양,19146,18565,20200926
54213,20200923,9호선,증미,6918,6900,20200926
54214,20200923,9호선,등촌,10080,9968,20200926
54215,20200923,9호선,염창,16068,15567,20200926
54216,20200923,9호선,신목동,3695,3354,20200926
54217,20200923,9호선,선유도,7124,6786,20200926
54218,20200923,9호선,당산,16764,16768,20200926
54219,20200923,9호선,국회의사당,15399,15761,20200926
54220,20200923,9호선,여의도,22038,21804,20200926
54221,20200923,9호선,샛강,5071,5359,20200926
54222,20200923,9호선,노량진,22955,22703,20200926
54223,20200923,9호선,노들,4311,3673,20200926
54224,20200923,9호선,흑석(중앙대입구),7288,7502,20200926
54225,20200923,9호선,동작(현충원),1639,1339,20200926
54226,20200923,9호선,구반포,2510,2604,20200926
54227,20200923,9호선,신반포,2814,2726,20200926
54228,20200923,9호선,고속터미널,9945,12437,20200926
54229,20200923,9호선,사평,2921,2832,20200926
54230,20200923,9호선,신논현,27564,28137,20200926
54231,20200923,9호선2~3단계,언주,9169,9326,20200926
54232,20200923,9호선2~3단계,선정릉,8944,9573,20200926
54233,20200923,9호선2~3단계,삼성중앙,6369,6648,20200926
54234,20200923,9호선2~3단계,봉은사,13707,14098,20200926
54235,20200923,9호선2~3단계,종합운동장,3725,3598,20200926
54236,20200923,9호선2~3단계,삼전,5915,5708,20200926
54237,20200923,9호선2~3단계,석촌고분,5207,5135,20200926
54238,20200923,9호선2~3단계,석촌,6975,6101,20200926
54239,20200923,9호선2~3단계,송파나루,3967,4138,20200926
54240,20200923,9호선2~3단계,한성백제,2161,1915,20200926
54241,20200923,9호선2~3단계,올림픽공원(한국체대),5169,4980,20200926
54242,20200923,9호선2~3단계,둔촌오륜,1104,938,20200926
54243,20200923,9호선2~3단계,중앙보훈병원,9115,8049,20200926
54244,20200923,경강선,판교,3886,3839,20200926
54245,20200923,경강선,이매,990,896,20200926
54246,20200923,경강선,삼동,2146,1922,20200926
54247,20200923,경강선,경기광주,6562,6177,20200926
54248,20200923,경강선,초월,2788,2596,20200926
54249,20200923,경강선,곤지암,1904,1923,20200926
54250,20200923,경강선,신둔도예촌,1012,949,20200926
54251,20200923,경강선,이천,2011,2090,20200926
54252,20200923,경강선,부발,1484,1442,20200926
54253,20200923,경강선,세종대왕릉,253,257,20200926
54254,20200923,경강선,여주,1466,1528,20200926
54255,20200923,경부선,서울역,3636,1046,20200926
54256,20200923,경부선,남영,9860,10319,20200926
54257,20200923,경부선,용산,26713,27414,20200926
54258,20200923,경부선,노량진,7872,8135,20200926
54259,20200923,경부선,대방,12479,12803,20200926
54260,20200923,경부선,영등포,33390,34648,20200926
54261,20200923,경부선,신도림,3989,4066,20200926
54262,20200923,경부선,신길,9048,7699,20200926
54263,20200923,경부선,구로,18791,19205,20200926
54264,20200923,경부선,가산디지털단지,16865,20026,20200926
54265,20200923,경부선,금천구청,11194,11098,20200926
54266,20200923,경부선,석수,9928,8682,20200926
54267,20200923,경부선,관악,7065,6420,20200926
54268,20200923,경부선,안양,20746,20895,20200926
54269,20200923,경부선,명학,8917,8786,20200926
54270,20200923,경부선,금정,24604,25195,20200926
54271,20200923,경부선,군포,7448,7466,20200926
54272,20200923,경부선,의왕,8469,8315,20200926
54273,20200923,경부선,성균관대,13433,13122,20200926
54274,20200923,경부선,화서,6974,6696,20200926
54275,20200923,경부선,수원,29534,31504,20200926
54276,20200923,경부선,독산,16279,17160,20200926
54277,20200923,경부선,세류,2840,2517,20200926
54278,20200923,경부선,병점,12240,12092,20200926
54279,20200923,경부선,세마,2352,2197,20200926
54280,20200923,경부선,오산대,3065,2900,20200926
54281,20200923,경부선,오산,8552,8406,20200926
54282,20200923,경부선,진위,1468,1359,20200926
54283,20200923,경부선,송탄,3668,3425,20200926
54284,20200923,경부선,서정리,4924,4870,20200926
54285,20200923,경부선,지제,2200,2014,20200926
54286,20200923,경부선,평택,9673,9481,20200926
54287,20200923,경부선,성환,3464,3405,20200926
54288,20200923,경부선,직산,629,650,20200926
54289,20200923,경부선,두정,4423,4437,20200926
54290,20200923,경부선,천안,4071,4157,20200926
54291,20200923,경부선,당정,6053,5718,20200926
54292,20200923,경부선,서동탄,1538,1254,20200926
54293,20200923,경부선,광명,2666,2298,20200926
54294,20200923,경원선,이촌(국립중앙박물관),3691,2704,20200926
54295,20200923,경원선,서빙고,1836,1586,20200926
54296,20200923,경원선,한남,4282,3997,20200926
54297,20200923,경원선,옥수,36,28,20200926
54298,20200923,경원선,응봉,1786,1533,20200926
54299,20200923,경원선,왕십리(성동구청),12662,14498,20200926
54300,20200923,경원선,청량리(서울시립대입구),12359,13604,20200926
54301,20200923,경원선,외대앞,7002,6772,20200926
54302,20200923,경원선,신이문,8299,7680,20200926
54303,20200923,경원선,석계,8013,9149,20200926
54304,20200923,경원선,광운대,7711,7288,20200926
54305,20200923,경원선,월계,6059,5748,20200926
54306,20200923,경원선,녹천,4422,3710,20200926
54307,20200923,경원선,방학,9191,9086,20200926
54308,20200923,경원선,도봉,6071,5876,20200926
54309,20200923,경원선,도봉산,7380,4632,20200926
54310,20200923,경원선,망월사,7195,7293,20200926
54311,20200923,경원선,회룡,12041,11799,20200926
54312,20200923,경원선,의정부,16527,16875,20200926
54313,20200923,경원선,가능,6262,6036,20200926
54314,20200923,경원선,녹양,4444,4261,20200926
54315,20200923,경원선,양주,7392,6963,20200926
54316,20200923,경원선,덕계,2493,2208,20200926
54317,20200923,경원선,덕정,5300,5210,20200926
54318,20200923,경원선,지행,5794,5757,20200926
54319,20200923,경원선,동두천중앙,2903,2739,20200926
54320,20200923,경원선,보산,1379,1229,20200926
54321,20200923,경원선,동두천,1807,2177,20200926
54322,20200923,경원선,소요산,2793,2363,20200926
54323,20200923,경의선,서울역,3711,4767,20200926
54324,20200923,경의선,신촌,707,983,20200926
54325,20200923,경의선,효창공원앞,2741,3078,20200926
54326,20200923,경의선,공덕,3107,2904,20200926
54327,20200923,경의선,서강대,1834,1792,20200926
54328,20200923,경의선,홍대입구,1527,1704,20200926
54329,20200923,경의선,가좌,4939,4596,20200926
